"time_stamp","power"
"2020-01-07 07:42:00",7200
"2020-01-07 07:54:00",7200
"2020-01-07 08:06:00",7200
"2020-01-07 07:24:00",7200
"2020-01-07 07:36:00",7200
"2020-01-07 07:48:00",7200
"2020-01-07 08:00:00",7200
"2020-01-07 08:12:00",7200
"2020-01-07 03:30:00",7200
"2020-01-07 03:42:00",7200
"2020-01-07 03:48:00",7200
"2020-01-07 04:00:00",7200
"2020-01-07 04:12:00",7200
"2020-01-07 05:54:00",7200
"2020-01-07 06:06:00",7200
"2020-01-07 06:18:00",7200
"2020-01-07 06:30:00",7200
"2020-01-07 06:42:00",7200
"2020-01-07 09:18:00",7200
"2020-01-07 09:30:00",7200
"2020-01-07 09:42:00",7200
"2020-01-07 09:54:00",7200
"2020-01-07 10:06:00",7200
"2020-01-07 11:06:00",7200
"2020-01-07 11:18:00",7200
"2020-01-07 11:30:00",7200
"2020-01-07 11:42:00",7200
"2020-01-07 11:54:00",7200
"2020-01-07 07:12:00",7200
"2020-01-07 07:24:00",7200
"2020-01-07 07:30:00",7200
"2020-01-07 07:42:00",7200
"2020-01-07 08:00:00",7200
"2020-01-07 08:00:00",7200
"2020-01-07 08:12:00",7200
"2020-01-07 08:24:00",7200
"2020-01-07 08:36:00",7200
"2020-01-07 08:48:00",7200
"2020-01-07 05:54:00",7200
"2020-01-07 06:06:00",7200
"2020-01-07 06:18:00",7200
"2020-01-07 06:30:00",7200
"2020-01-07 06:42:00",7200
"2020-01-07 09:24:00",7200
"2020-01-07 09:36:00",7200
"2020-01-07 09:48:00",7200
"2020-01-07 10:00:00",7200
"2020-01-07 10:12:00",7200
"2020-01-07 06:30:00",7200
"2020-01-07 06:42:00",7200
"2020-01-07 06:54:00",7200
"2020-01-07 07:00:00",7200
"2020-01-07 07:12:00",7200
"2020-01-07 03:00:00",7200
"2020-01-07 03:12:00",7200
"2020-01-07 03:24:00",7200
"2020-01-07 03:36:00",7200
"2020-01-07 03:48:00",7200
"2020-01-07 09:36:00",7200
"2020-01-07 09:54:00",7200
"2020-01-07 10:00:00",7200
"2020-01-07 10:18:00",7200
"2020-01-07 10:30:00",7200
"2020-01-07 12:24:00",7200
"2020-01-07 12:36:00",7200
"2020-01-07 12:48:00",7200
"2020-01-07 13:00:00",7200
"2020-01-07 13:12:00",7200
"2020-01-07 09:42:00",7200
"2020-01-07 09:54:00",7200
"2020-01-07 10:06:00",7200
"2020-01-07 10:18:00",7200
"2020-01-07 10:30:00",7200
"2020-01-07 15:06:00",7200
"2020-01-07 15:18:00",7200
"2020-01-07 15:30:00",7200
"2020-01-07 15:42:00",7200
"2020-01-07 15:54:00",7200
"2020-01-07 08:00:00",7200
"2020-01-07 08:12:00",7200
"2020-01-07 08:24:00",7200
"2020-01-07 08:36:00",7200
"2020-01-07 08:48:00",7200
"2020-01-07 05:18:00",7200
"2020-01-07 05:30:00",7200
"2020-01-07 05:42:00",7200
"2020-01-07 05:54:00",7200
"2020-01-07 06:06:00",7200
"2020-01-07 14:48:00",7200
"2020-01-07 15:00:00",7200
"2020-01-07 15:12:00",7200
"2020-01-07 15:24:00",7200
"2020-01-07 15:36:00",7200
"2020-01-07 09:18:00",7200
"2020-01-07 09:30:00",7200
"2020-01-07 09:42:00",7200
"2020-01-07 09:54:00",7200
"2020-01-07 10:06:00",7200
"2020-01-07 10:12:00",7200
"2020-01-07 10:24:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 10:48:00",7200
"2020-01-07 11:00:00",7200
"2020-01-07 09:48:00",7200
"2020-01-07 10:00:00",7200
"2020-01-07 10:12:00",7200
"2020-01-07 10:24:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 15:18:00",7200
"2020-01-07 15:30:00",7200
"2020-01-07 15:42:00",7200
"2020-01-07 15:54:00",7200
"2020-01-07 16:06:00",7200
"2020-01-07 10:12:00",7200
"2020-01-07 10:24:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 10:48:00",7200
"2020-01-07 11:00:00",7200
"2020-01-07 08:06:00",7200
"2020-01-07 08:18:00",7200
"2020-01-07 08:30:00",7200
"2020-01-07 08:42:00",7200
"2020-01-07 08:54:00",7200
"2020-01-07 12:42:00",7200
"2020-01-07 12:54:00",7200
"2020-01-07 13:06:00",7200
"2020-01-07 13:18:00",7200
"2020-01-07 13:30:00",7200
"2020-01-07 06:06:00",7200
"2020-01-07 06:18:00",7200
"2020-01-07 06:30:00",7200
"2020-01-07 06:42:00",7200
"2020-01-07 06:54:00",7200
"2020-01-07 13:06:00",7200
"2020-01-07 13:24:00",7200
"2020-01-07 13:30:00",7200
"2020-01-07 13:48:00",7200
"2020-01-07 14:00:00",7200
"2020-01-07 10:24:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 10:48:00",7200
"2020-01-07 11:00:00",7200
"2020-01-07 11:12:00",7200
"2020-01-07 05:06:00",7200
"2020-01-07 05:18:00",7200
"2020-01-07 05:30:00",7200
"2020-01-07 05:42:00",7200
"2020-01-07 05:54:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 10:48:00",7200
"2020-01-07 11:00:00",7200
"2020-01-07 11:12:00",7200
"2020-01-07 11:24:00",7200
"2020-01-07 11:42:00",7200
"2020-01-07 11:54:00",7200
"2020-01-07 12:06:00",7200
"2020-01-07 12:18:00",7200
"2020-01-07 12:30:00",7200
"2020-01-07 12:06:00",7200
"2020-01-07 12:24:00",7200
"2020-01-07 12:30:00",7200
"2020-01-07 12:48:00",7200
"2020-01-07 13:00:00",7200
"2020-01-07 06:18:00",7200
"2020-01-07 06:30:00",7200
"2020-01-07 06:42:00",7200
"2020-01-07 06:54:00",7200
"2020-01-07 07:06:00",7200
"2020-01-07 08:48:00",7200
"2020-01-07 09:00:00",7200
"2020-01-07 09:12:00",7200
"2020-01-07 09:24:00",7200
"2020-01-07 09:36:00",7200
"2020-01-07 07:12:00",7200
"2020-01-07 07:24:00",7200
"2020-01-07 07:36:00",7200
"2020-01-07 07:48:00",7200
"2020-01-07 08:00:00",7200
"2020-01-07 22:12:00",7200
"2020-01-07 22:24:00",7200
"2020-01-07 22:36:00",7200
"2020-01-07 22:48:00",7200
"2020-01-07 23:00:00",7200
"2020-01-07 20:12:00",7200
"2020-01-07 20:24:00",7200
"2020-01-07 20:36:00",7200
"2020-01-07 20:48:00",7200
"2020-01-07 21:00:00",7200
"2020-01-07 13:24:00",7200
"2020-01-07 13:36:00",7200
"2020-01-07 13:48:00",7200
"2020-01-07 14:00:00",7200
"2020-01-07 14:12:00",7200
"2020-01-07 16:18:00",7200
"2020-01-07 16:30:00",7200
"2020-01-07 16:42:00",7200
"2020-01-07 16:54:00",7200
"2020-01-07 17:06:00",7200
"2020-01-07 23:48:00",7200
"2020-01-07 23:00:00",7200
"2020-01-07 23:12:00",7200
"2020-01-07 23:24:00",7200
"2020-01-07 23:36:00",7200
"2020-01-07 22:30:00",7200
"2020-01-07 22:42:00",7200
"2020-01-07 22:54:00",7200
"2020-01-07 23:06:00",7200
"2020-01-07 23:18:00",7200
"2020-01-07 23:12:00",7200
"2020-01-07 23:24:00",7200
"2020-01-07 23:36:00",7200
"2020-01-07 23:48:00",7200
"2020-01-07 23:00:00",7200
"2020-01-07 19:54:00",7200
"2020-01-07 20:06:00",7200
"2020-01-07 20:18:00",7200
"2020-01-07 20:30:00",7200
"2020-01-07 20:42:00",7200
"2020-01-07 16:18:00",7200
"2020-01-07 16:36:00",7200
"2020-01-07 16:48:00",7200
"2020-01-07 17:00:00",7200
"2020-01-07 17:06:00",7200
"2020-01-07 14:48:00",7200
"2020-01-07 15:00:00",7200
"2020-01-07 15:12:00",7200
"2020-01-07 15:24:00",7200
"2020-01-07 15:36:00",7200
"2020-01-07 19:30:00",7200
"2020-01-07 19:42:00",7200
"2020-01-07 19:54:00",7200
"2020-01-07 20:06:00",7200
"2020-01-07 20:18:00",7200
"2020-01-07 20:54:00",7200
"2020-01-07 21:06:00",7200
"2020-01-07 21:18:00",7200
"2020-01-07 21:30:00",7200
"2020-01-07 21:42:00",7200
"2020-01-07 14:12:00",7200
"2020-01-07 14:24:00",7200
"2020-01-07 14:36:00",7200
"2020-01-07 14:48:00",7200
"2020-01-07 15:00:00",7200
"2020-01-07 16:12:00",7200
"2020-01-07 16:24:00",7200
"2020-01-07 16:36:00",7200
"2020-01-07 16:48:00",7200
"2020-01-07 17:00:00",7200
"2020-01-07 21:18:00",7200
"2020-01-07 21:30:00",7200
"2020-01-07 21:42:00",7200
"2020-01-07 21:54:00",7200
"2020-01-07 22:06:00",7200
"2020-01-07 18:00:00",7200
"2020-01-07 18:12:00",7200
"2020-01-07 18:24:00",7200
"2020-01-07 18:36:00",7200
"2020-01-07 18:48:00",7200
"2020-01-07 17:00:00",7200
"2020-01-07 17:12:00",7200
"2020-01-07 17:24:00",7200
"2020-01-07 17:36:00",7200
"2020-01-07 17:48:00",7200
"2020-01-07 11:30:00",7200
"2020-01-07 11:42:00",7200
"2020-01-07 11:54:00",7200
"2020-01-07 12:06:00",7200
"2020-01-07 12:18:00",7200
"2020-01-07 17:06:00",7200
"2020-01-07 17:18:00",7200
"2020-01-07 17:30:00",7200
"2020-01-07 17:42:00",7200
"2020-01-07 17:54:00",7200
"2020-01-07 22:42:00",7200
"2020-01-07 22:54:00",7200
"2020-01-07 23:06:00",7200
"2020-01-07 23:18:00",7200
"2020-01-07 23:30:00",7200
"2020-01-07 12:54:00",7200
"2020-01-07 13:06:00",7200
"2020-01-07 13:18:00",7200
"2020-01-07 13:30:00",7200
"2020-01-07 13:42:00",7200
"2020-01-07 06:54:00",7200
"2020-01-07 07:06:00",7200
"2020-01-07 07:18:00",7200
"2020-01-07 07:30:00",7200
"2020-01-07 07:42:00",7200
"2020-01-07 10:12:00",7200
"2020-01-07 10:24:00",7200
"2020-01-07 10:36:00",7200
"2020-01-07 10:48:00",7200
"2020-01-07 11:00:00",7200
"2020-01-07 11:36:00",7200
"2020-01-07 11:48:00",7200
"2020-01-07 12:00:00",7200
"2020-01-07 12:12:00",7200
"2020-01-07 12:24:00",7200
"2020-01-07 13:24:00",7200
"2020-01-07 13:36:00",7200
"2020-01-07 13:48:00",7200
"2020-01-07 14:00:00",7200
"2020-01-07 14:12:00",7200
"2020-01-08 09:36:00",7200
"2020-01-08 09:48:00",7200
"2020-01-08 10:00:00",7200
"2020-01-08 10:12:00",7200
"2020-01-08 10:24:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 11:48:00",7200
"2020-01-08 12:00:00",7200
"2020-01-08 12:12:00",7200
"2020-01-08 12:24:00",7200
"2020-01-08 09:06:00",7200
"2020-01-08 09:18:00",7200
"2020-01-08 09:30:00",7200
"2020-01-08 09:42:00",7200
"2020-01-08 09:54:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 09:00:00",7200
"2020-01-08 09:12:00",7200
"2020-01-08 09:24:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 09:00:00",7200
"2020-01-08 07:54:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 08:18:00",7200
"2020-01-08 08:30:00",7200
"2020-01-08 08:42:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 09:00:00",7200
"2020-01-08 09:12:00",7200
"2020-01-08 12:30:00",7200
"2020-01-08 12:42:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 09:00:00",7200
"2020-01-08 08:18:00",7200
"2020-01-08 08:30:00",7200
"2020-01-08 08:42:00",7200
"2020-01-08 08:54:00",7200
"2020-01-08 09:06:00",7200
"2020-01-08 11:12:00",7200
"2020-01-08 11:24:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 11:48:00",7200
"2020-01-08 12:00:00",7200
"2020-01-08 07:36:00",7200
"2020-01-08 07:48:00",7200
"2020-01-08 08:00:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 10:24:00",7200
"2020-01-08 10:36:00",7200
"2020-01-08 10:48:00",7200
"2020-01-08 11:00:00",7200
"2020-01-08 11:12:00",7200
"2020-01-08 08:30:00",7200
"2020-01-08 08:42:00",7200
"2020-01-08 08:54:00",7200
"2020-01-08 09:06:00",7200
"2020-01-08 09:18:00",7200
"2020-01-08 12:18:00",7200
"2020-01-08 12:30:00",7200
"2020-01-08 12:36:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:00:00",7200
"2020-01-08 07:24:00",7200
"2020-01-08 07:36:00",7200
"2020-01-08 07:48:00",7200
"2020-01-08 08:00:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 13:00:00",7200
"2020-01-08 13:12:00",7200
"2020-01-08 13:24:00",7200
"2020-01-08 13:36:00",7200
"2020-01-08 13:48:00",7200
"2020-01-08 14:54:00",7200
"2020-01-08 15:06:00",7200
"2020-01-08 15:18:00",7200
"2020-01-08 15:30:00",7200
"2020-01-08 15:42:00",7200
"2020-01-08 10:00:00",7200
"2020-01-08 10:12:00",7200
"2020-01-08 10:24:00",7200
"2020-01-08 10:36:00",7200
"2020-01-08 10:48:00",7200
"2020-01-08 11:30:00",7200
"2020-01-08 11:42:00",7200
"2020-01-08 11:54:00",7200
"2020-01-08 12:06:00",7200
"2020-01-08 12:18:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:42:00",7200
"2020-01-08 05:12:00",7200
"2020-01-08 05:24:00",7200
"2020-01-08 05:30:00",7200
"2020-01-08 05:42:00",7200
"2020-01-08 06:00:00",7200
"2020-01-08 09:36:00",7200
"2020-01-08 09:48:00",7200
"2020-01-08 10:00:00",7200
"2020-01-08 10:12:00",7200
"2020-01-08 10:24:00",7200
"2020-01-08 10:48:00",7200
"2020-01-08 11:00:00",7200
"2020-01-08 11:12:00",7200
"2020-01-08 11:24:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:48:00",7200
"2020-01-08 14:00:00",7200
"2020-01-08 14:06:00",7200
"2020-01-08 14:24:00",7200
"2020-01-08 11:24:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 11:48:00",7200
"2020-01-08 12:00:00",7200
"2020-01-08 12:12:00",7200
"2020-01-08 10:12:00",7200
"2020-01-08 10:24:00",7200
"2020-01-08 10:36:00",7200
"2020-01-08 10:48:00",7200
"2020-01-08 11:00:00",7200
"2020-01-08 11:00:00",7200
"2020-01-08 11:12:00",7200
"2020-01-08 11:24:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 11:48:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:42:00",7200
"2020-01-08 13:54:00",7200
"2020-01-08 10:48:00",7200
"2020-01-08 11:00:00",7200
"2020-01-08 11:06:00",7200
"2020-01-08 11:24:00",7200
"2020-01-08 11:30:00",7200
"2020-01-08 10:30:00",7200
"2020-01-08 10:42:00",7200
"2020-01-08 10:54:00",7200
"2020-01-08 11:06:00",7200
"2020-01-08 11:18:00",7200
"2020-01-08 10:06:00",7200
"2020-01-08 10:18:00",7200
"2020-01-08 10:30:00",7200
"2020-01-08 10:42:00",7200
"2020-01-08 10:54:00",7200
"2020-01-08 07:24:00",7200
"2020-01-08 07:36:00",7200
"2020-01-08 07:48:00",7200
"2020-01-08 08:00:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 12:42:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 07:18:00",7200
"2020-01-08 07:30:00",7200
"2020-01-08 07:42:00",7200
"2020-01-08 07:54:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 03:48:00",7200
"2020-01-08 04:00:00",7200
"2020-01-08 04:12:00",7200
"2020-01-08 04:24:00",7200
"2020-01-08 04:36:00",7200
"2020-01-08 04:48:00",7200
"2020-01-08 05:00:00",7200
"2020-01-08 05:12:00",7200
"2020-01-08 05:24:00",7200
"2020-01-08 05:36:00",7200
"2020-01-08 06:00:00",7200
"2020-01-08 06:12:00",7200
"2020-01-08 06:24:00",7200
"2020-01-08 06:36:00",7200
"2020-01-08 06:48:00",7200
"2020-01-08 08:00:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 11:30:00",7200
"2020-01-08 11:36:00",7200
"2020-01-08 11:54:00",7200
"2020-01-08 12:00:00",7200
"2020-01-08 12:18:00",7200
"2020-01-08 14:24:00",7200
"2020-01-08 14:36:00",7200
"2020-01-08 14:48:00",7200
"2020-01-08 15:00:00",7200
"2020-01-08 15:12:00",7200
"2020-01-08 11:48:00",7200
"2020-01-08 12:00:00",7200
"2020-01-08 12:12:00",7200
"2020-01-08 12:24:00",7200
"2020-01-08 12:36:00",7200
"2020-01-08 07:18:00",7200
"2020-01-08 07:30:00",7200
"2020-01-08 07:42:00",7200
"2020-01-08 07:54:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 12:06:00",7200
"2020-01-08 12:18:00",7200
"2020-01-08 12:30:00",7200
"2020-01-08 12:42:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 08:12:00",7200
"2020-01-08 08:24:00",7200
"2020-01-08 08:36:00",7200
"2020-01-08 08:48:00",7200
"2020-01-08 09:00:00",7200
"2020-01-08 09:06:00",7200
"2020-01-08 09:18:00",7200
"2020-01-08 09:30:00",7200
"2020-01-08 09:42:00",7200
"2020-01-08 09:54:00",7200
"2020-01-08 07:24:00",7200
"2020-01-08 07:30:00",7200
"2020-01-08 07:42:00",7200
"2020-01-08 08:00:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 08:42:00",7200
"2020-01-08 08:54:00",7200
"2020-01-08 09:06:00",7200
"2020-01-08 09:18:00",7200
"2020-01-08 09:30:00",7200
"2020-01-08 07:30:00",7200
"2020-01-08 07:42:00",7200
"2020-01-08 07:54:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 08:18:00",7200
"2020-01-08 09:24:00",7200
"2020-01-08 09:36:00",7200
"2020-01-08 09:48:00",7200
"2020-01-08 10:00:00",7200
"2020-01-08 10:12:00",7200
"2020-01-08 17:36:00",7200
"2020-01-08 17:48:00",7200
"2020-01-08 18:00:00",7200
"2020-01-08 18:12:00",7200
"2020-01-08 18:24:00",7200
"2020-01-08 20:06:00",7200
"2020-01-08 20:18:00",7200
"2020-01-08 20:30:00",7200
"2020-01-08 20:42:00",7200
"2020-01-08 20:54:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:42:00",7200
"2020-01-08 20:12:00",7200
"2020-01-08 20:24:00",7200
"2020-01-08 20:36:00",7200
"2020-01-08 20:48:00",7200
"2020-01-08 21:00:00",7200
"2020-01-08 17:12:00",7200
"2020-01-08 17:24:00",7200
"2020-01-08 17:36:00",7200
"2020-01-08 17:48:00",7200
"2020-01-08 18:00:00",7200
"2020-01-08 08:06:00",7200
"2020-01-08 08:18:00",7200
"2020-01-08 08:30:00",7200
"2020-01-08 08:42:00",7200
"2020-01-08 08:54:00",7200
"2020-01-08 16:06:00",7200
"2020-01-08 16:18:00",7200
"2020-01-08 16:36:00",7200
"2020-01-08 16:48:00",7200
"2020-01-08 17:00:00",7200
"2020-01-08 17:18:00",7200
"2020-01-08 17:30:00",7200
"2020-01-08 17:42:00",7200
"2020-01-08 17:54:00",7200
"2020-01-08 18:06:00",7200
"2020-01-08 14:06:00",7200
"2020-01-08 14:18:00",7200
"2020-01-08 14:30:00",7200
"2020-01-08 14:42:00",7200
"2020-01-08 14:54:00",7200
"2020-01-08 18:06:00",7200
"2020-01-08 18:18:00",7200
"2020-01-08 18:30:00",7200
"2020-01-08 18:42:00",7200
"2020-01-08 18:54:00",7200
"2020-01-08 14:12:00",7200
"2020-01-08 14:24:00",7200
"2020-01-08 14:36:00",7200
"2020-01-08 14:48:00",7200
"2020-01-08 15:00:00",7200
"2020-01-08 16:12:00",7200
"2020-01-08 16:24:00",7200
"2020-01-08 16:36:00",7200
"2020-01-08 16:48:00",7200
"2020-01-08 17:00:00",7200
"2020-01-08 20:48:00",7200
"2020-01-08 21:00:00",7200
"2020-01-08 21:12:00",7200
"2020-01-08 21:24:00",7200
"2020-01-08 21:36:00",7200
"2020-01-08 16:24:00",7200
"2020-01-08 16:36:00",7200
"2020-01-08 16:48:00",7200
"2020-01-08 17:00:00",7200
"2020-01-08 17:12:00",7200
"2020-01-08 22:24:00",7200
"2020-01-08 22:36:00",7200
"2020-01-08 22:48:00",7200
"2020-01-08 23:00:00",7200
"2020-01-08 23:12:00",7200
"2020-01-08 17:18:00",7200
"2020-01-08 17:30:00",7200
"2020-01-08 17:42:00",7200
"2020-01-08 17:54:00",7200
"2020-01-08 18:06:00",7200
"2020-01-08 21:36:00",7200
"2020-01-08 21:48:00",7200
"2020-01-08 22:00:00",7200
"2020-01-08 22:12:00",7200
"2020-01-08 22:24:00",7200
"2020-01-08 22:00:00",7200
"2020-01-08 22:12:00",7200
"2020-01-08 22:24:00",7200
"2020-01-08 22:36:00",7200
"2020-01-08 22:48:00",7200
"2020-01-08 20:24:00",7200
"2020-01-08 20:36:00",7200
"2020-01-08 20:48:00",7200
"2020-01-08 21:00:00",7200
"2020-01-08 21:12:00",7200
"2020-01-08 20:54:00",7200
"2020-01-08 21:06:00",7200
"2020-01-08 21:18:00",7200
"2020-01-08 21:30:00",7200
"2020-01-08 21:42:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:42:00",7200
"2020-01-08 13:54:00",7200
"2020-01-08 12:30:00",7200
"2020-01-08 12:42:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 12:54:00",7200
"2020-01-08 13:06:00",7200
"2020-01-08 13:18:00",7200
"2020-01-08 13:30:00",7200
"2020-01-08 13:42:00",7200
"2020-01-08 12:12:00",7200
"2020-01-08 12:24:00",7200
"2020-01-08 12:36:00",7200
"2020-01-08 12:48:00",7200
"2020-01-08 13:00:00",7200
"2020-01-08 07:12:00",7200
"2020-01-08 07:24:00",7200
"2020-01-08 07:36:00",7200
"2020-01-08 07:48:00",7200
"2020-01-08 08:00:00",7200
"2020-01-09 05:54:00",7200
"2020-01-09 06:06:00",7200
"2020-01-09 06:18:00",7200
"2020-01-09 06:30:00",7200
"2020-01-09 06:42:00",7200
"2020-01-09 07:54:00",7200
"2020-01-09 08:06:00",7200
"2020-01-09 08:18:00",7200
"2020-01-09 08:30:00",7200
"2020-01-09 08:42:00",7200
"2020-01-09 07:06:00",7200
"2020-01-09 07:18:00",7200
"2020-01-09 07:30:00",7200
"2020-01-09 07:42:00",7200
"2020-01-09 07:54:00",7200
"2020-01-09 12:12:00",7200
"2020-01-09 12:24:00",7200
"2020-01-09 12:36:00",7200
"2020-01-09 12:48:00",7200
"2020-01-09 13:00:00",7200
"2020-01-09 12:06:00",7200
"2020-01-09 12:18:00",7200
"2020-01-09 12:30:00",7200
"2020-01-09 12:42:00",7200
"2020-01-09 12:54:00",7200
"2020-01-09 12:18:00",7200
"2020-01-09 12:30:00",7200
"2020-01-09 12:42:00",7200
"2020-01-09 12:54:00",7200
"2020-01-09 13:06:00",7200
"2020-01-09 08:54:00",7200
"2020-01-09 09:06:00",7200
"2020-01-09 09:18:00",7200
"2020-01-09 09:30:00",7200
"2020-01-09 09:42:00",7200
"2020-01-09 07:12:00",7200
"2020-01-09 07:24:00",7200
"2020-01-09 07:36:00",7200
"2020-01-09 07:48:00",7200
"2020-01-09 08:00:00",7200
"2020-01-09 10:48:00",7200
"2020-01-09 11:00:00",7200
"2020-01-09 11:12:00",7200
"2020-01-09 11:24:00",7200
"2020-01-09 11:36:00",7200
"2020-01-09 07:00:00",7200
"2020-01-09 07:12:00",7200
"2020-01-09 07:24:00",7200
"2020-01-09 07:36:00",7200
"2020-01-09 07:48:00",7200
"2020-01-09 07:48:00",7200
"2020-01-09 08:00:00",7200
"2020-01-09 08:12:00",7200
"2020-01-09 08:24:00",7200
"2020-01-09 08:36:00",7200
"2020-01-09 09:24:00",7200
"2020-01-09 09:36:00",7200
"2020-01-09 09:48:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:12:00",7200
"2020-01-09 07:42:00",7200
"2020-01-09 07:54:00",7200
"2020-01-09 08:06:00",7200
"2020-01-09 08:18:00",7200
"2020-01-09 08:30:00",7200
"2020-01-09 08:24:00",7200
"2020-01-09 08:36:00",7200
"2020-01-09 08:48:00",7200
"2020-01-09 09:00:00",7200
"2020-01-09 09:12:00",7200
"2020-01-09 09:36:00",7200
"2020-01-09 09:48:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:12:00",7200
"2020-01-09 10:24:00",7200
"2020-01-09 06:24:00",7200
"2020-01-09 06:36:00",7200
"2020-01-09 06:48:00",7200
"2020-01-09 07:00:00",7200
"2020-01-09 07:12:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:18:00",7200
"2020-01-09 10:30:00",7200
"2020-01-09 10:36:00",7200
"2020-01-09 10:54:00",7200
"2020-01-09 06:12:00",7200
"2020-01-09 06:24:00",7200
"2020-01-09 06:36:00",7200
"2020-01-09 06:48:00",7200
"2020-01-09 07:00:00",7200
"2020-01-09 09:18:00",7200
"2020-01-09 09:30:00",7200
"2020-01-09 09:42:00",7200
"2020-01-09 09:54:00",7200
"2020-01-09 10:06:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:12:00",7200
"2020-01-09 10:24:00",7200
"2020-01-09 10:36:00",7200
"2020-01-09 10:48:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:12:00",7200
"2020-01-09 10:24:00",7200
"2020-01-09 10:36:00",7200
"2020-01-09 10:48:00",7200
"2020-01-09 09:36:00",7200
"2020-01-09 09:48:00",7200
"2020-01-09 10:00:00",7200
"2020-01-09 10:12:00",7200
"2020-01-09 10:24:00",7200
"2020-01-09 06:48:00",7200
"2020-01-09 07:00:00",7200
"2020-01-09 07:12:00",7200
"2020-01-09 07:24:00",7200
"2020-01-09 07:36:00",7200
"2020-01-09 10:18:00",7200
"2020-01-09 10:30:00",7200
"2020-01-09 10:36:00",7200
"2020-01-09 10:54:00",7200
"2020-01-09 11:00:00",7200
"2020-01-09 10:48:00",7200
"2020-01-09 11:00:00",7200
"2020-01-09 11:12:00",7200
"2020-01-09 11:24:00",7200
"2020-01-09 11:36:00",7200
"2020-01-09 06:36:00",7200
"2020-01-09 06:48:00",7200
"2020-01-09 07:00:00",7200
"2020-01-09 07:12:00",7200
"2020-01-09 07:24:00",7200
"2020-01-09 08:12:00",7200
"2020-01-09 08:24:00",7200
"2020-01-09 08:36:00",7200
"2020-01-09 08:48:00",7200
"2020-01-09 09:00:00",7200
"2020-01-09 11:54:00",7200
"2020-01-09 12:06:00",7200
"2020-01-09 12:18:00",7200
"2020-01-09 12:30:00",7200
"2020-01-09 12:42:00",7200
"2020-01-09 09:00:00",7200
"2020-01-09 09:06:00",7200
"2020-01-09 09:24:00",7200
"2020-01-09 09:30:00",7200
